OBJECTID,Ohrozenie,Dátum,Poznámka,Druh ohrozenia,Ohrozenie detail,Hodina výskytu,Y,X
2685,Medveď - pobytové znaky,2025-04-07 10:27:11,,Nedefinované,,Nedefinované,"48,53761848","19,56070205"
2686,Medveď - pobytové znaky,2025-04-07 10:27:20,,Nedefinované,,Nedefinované,"48,54611224","19,55554567"
2687,Medveď - pobytové znaky,2025-04-07 10:27:52,,Nedefinované,,Nedefinované,"48,49238561","19,5133214"
2688,Medveď - vizuálny kontakt,2025-04-07 10:28:00,,Nedefinované,,Nedefinované,"48,49385752","19,51575132"
2689,Medveď - pobytové znaky,2025-04-07 10:28:06,,Nedefinované,,Nedefinované,"48,49776159","19,52126493"
2690,Medveď - vizuálny kontakt,2025-04-03 10:00:00,,Samec,,7,"48,57325053","18,60911397"
2691,Medveď - vizuálny kontakt,2025-04-03 10:00:00,,Nedefinované,,10,"48,60455314","18,66221633"
2692,Medveď - pobytové znaky,2025-03-14 11:00:00,,Stopa,,Nedefinované,"48,5598871","18,60348883"
2693,Medveď - vizuálny kontakt,2025-04-07 10:05:17,,Medvedica s mladými,,9,"48,67517218","19,76721068"
2694,Medveď - vizuálny kontakt,2025-04-07 10:05:53,,Medvedica s mladými,,9,"48,66461406","19,79161192"
2695,Medveď - vizuálny kontakt,2025-04-07 10:06:22,,Samec,,10,"48,6548046","19,77968369"
2696,Medveď - pobytové znaky,2025-04-07 10:09:59,,Stopa,,Nedefinované,"49,2351032","22,02383951"
2697,Medveď - pobytové znaky,2025-04-04 10:00:00,,Stopa,,Nedefinované,"48,81566337","18,71408197"
2698,Medveď - pobytové znaky,2025-04-08 10:46:08,,Nedefinované,,Nedefinované,"48,65869443","20,06118084"
2699,Medveď - pobytové znaky,2025-04-08 10:46:19,medvedica s dvoma medvieďatami,Stopa,,Nedefinované,"48,6600356","20,06017294"
2700,Medveď - vizuálny kontakt,2025-04-07 10:00:00,,Samec,,19,"48,78039166","20,14965211"
2701,Medveď - vizuálny kontakt,2025-04-08 10:00:00,,Samec,,9,"48,7035036","20,22612069"
2702,Medveď - pobytové znaky,2025-04-10 10:03:25,stopy,Nedefinované,,Nedefinované,"48,65284371","20,10124034"
2703,Medveď - vizuálny kontakt,2025-04-09 10:00:00,,Samec,,7,"48,76826633","20,15767107"
2704,Medveď - pobytové znaky,2025-04-10 10:48:11,,Trus,,12,"48,79514712","20,17051797"
2705,Medveď - vizuálny kontakt,2025-04-13 10:00:00,2 vlanajsie medviedatá,Medvedica s mladými,,8,"48,8208578","19,36143179"
2706,Medveď - vizuálny kontakt,2025-04-13 10:00:00,,Samec,,Nedefinované,"48,55553162","18,94234383"
2707,Medveď - vizuálny kontakt,2025-03-01 11:00:00,4 ks,Medvedica s mladými,,Nedefinované,"48,556895","18,91735693"
2708,Medveď - vizuálny kontakt,2025-04-05 10:00:00,4 ks,Medvedica s mladými,,Nedefinované,"48,55669856","18,91957293"
2709,Medveď - vizuálny kontakt,2025-03-20 11:00:00,4 ks,Medvedica s mladými,,Nedefinované,"48,5574521","18,91890986"
2710,Medveď - vizuálny kontakt,2025-03-10 11:00:00,1 ks,Samec,,Nedefinované,"48,56097023","18,91724133"
2711,Medveď - pobytové znaky,2025-04-14 10:56:20,,Stopa,,Nedefinované,"49,23204821","22,02848156"
2712,Medveď - pobytové znaky,2025-04-14 10:56:33,,Stopa,,Nedefinované,"49,2385268","22,02762916"
2713,Medveď - pobytové znaky,2025-04-14 10:56:44,,Stopa,,Nedefinované,"49,23818638","22,02932055"
2714,Medveď - pobytové znaky,2025-04-14 10:56:54,,Trus,,Nedefinované,"49,23809883","22,02914366"
2715,Medveď - pobytové znaky,2025-04-14 10:55:20,,Trus,,9,"48,76522116","20,17512614"
2716,Medveď - vizuálny kontakt,2025-04-03 10:00:00,,Nedefinované,,16,"48,40273904","19,55288984"
2717,Medveď - vizuálny kontakt,2025-04-14 10:00:00,,Medvedica s mladými,,11,"48,65473485","19,29353084"
2718,Medveď - pobytové znaky,2025-04-14 10:00:00,,Stopa,,8,"48,56636821","20,14004515"
2719,Medveď - vizuálny kontakt,2025-03-27 11:00:00,,Medvedica s mladými,,13,"48,61956188","19,49439817"
2720,Medveď - vizuálny kontakt,2025-04-17 10:33:38,1+2 PESTÚNE,Medvedica s mladými,,9,"48,61020087","19,48978983"
2721,Medveď - vizuálny kontakt,2025-04-17 10:34:29,SAMEC+ SAMICA,Medvedica,,Nedefinované,"48,60419956","19,55476418"
2722,Medveď - vizuálny kontakt,2025-04-17 10:36:47,1+2,Medvedica s mladými,,8,"48,64350008","19,64113642"
2723,Medveď - vizuálny kontakt,2025-04-21 10:00:00,,Medvedica s mladými,,12,"48,83529693","18,72479354"
2724,Medveď - pobytové znaky,2025-04-21 10:00:00,,Stopa,,Nedefinované,"48,83197257","18,72385828"
2725,Medveď - vizuálny kontakt,2025-04-19 10:00:00,,Samec,,10,"48,82174725","18,70130627"
2726,Medveď - vizuálny kontakt,2025-04-19 10:00:00,,Samec,,17,"48,7939797","18,68937055"
2727,Medveď - pobytové znaky,2025-04-23 10:16:55,,Stopa,,Nedefinované,"48,81556068","18,72162343"
2728,Medveď - vizuálny kontakt,2025-04-01 10:00:00,,Medvedica s mladými,,Nedefinované,"48,65067889","19,33124048"
2729,Medveď - vizuálny kontakt,2025-04-01 10:00:00,,Medvedica s mladými,,Nedefinované,"48,65122927","19,34079412"
2730,Medveď - vizuálny kontakt,2025-04-19 10:00:00,,Samec,,Nedefinované,"48,66667721","19,43823113"
2731,Medveď - vizuálny kontakt,2025-04-09 10:00:00,,Samec,,Nedefinované,"48,66545236","19,45237007"
2732,Medveď - vizuálny kontakt,2025-04-24 10:18:38,,Medvedica s mladými,,Nedefinované,"48,66600712","19,44943021"
2733,Medveď - vizuálny kontakt,2025-03-22 11:00:00,,Samec,,Nedefinované,"48,66564361","19,48936902"
2734,Medveď - vizuálny kontakt,2025-03-08 11:00:00,,Samec,,Nedefinované,"48,65086921","19,36763835"
2735,Medveď - vizuálny kontakt,2025-04-18 10:00:00,,Medvedica s mladými,,Nedefinované,"48,76345775","20,16330201"
2736,Medveď - pobytové znaky,2025-04-23 10:00:00,stopa,Nedefinované,,Nedefinované,"48,76418967","20,16460476"
2737,Medveď - vizuálny kontakt,2025-04-24 10:00:00,,Samec,,6,"48,64136931","19,2410557"
2738,Medveď - pobytové znaky,2025-04-24 10:00:00,,Stopa,,13,"48,66143674","19,29370922"
2739,Medveď - pobytové znaky,2025-04-23 10:00:00,,Trus,,7,"48,652456","19,28554501"
2740,Medveď - vizuálny kontakt,2025-04-20 10:00:00,,Samec,,Nedefinované,"48,66683538","19,45157352"
2741,Medveď - vizuálny kontakt,2025-04-20 10:00:00,,Medvedica,,Nedefinované,"48,66681666","19,45168355"
2742,Medveď - vizuálny kontakt,2025-04-23 10:00:00,,Samec,,Nedefinované,"48,66945938","19,45208714"
2743,Medveď - vizuálny kontakt,2025-04-25 10:00:00,,Medvedica s mladými,,Nedefinované,"48,66656999","19,45048533"
2744,Medveď - pobytové znaky,2025-03-05 11:00:00,,Stopa,,Nedefinované,"48,65988935","19,49009968"
2745,Medveď - pobytové znaky,2025-04-29 10:57:41,,Stopa,,8,"48,69868917","20,19391787"
2746,Medveď - pobytové znaky,2025-04-25 10:00:00,,Stopa,,7,"48,79215288","18,40164805"
2747,Medveď - pobytové znaky,2025-04-29 10:00:00,,Trus,,10,"48,74560273","20,17682015"
2748,Medveď - pobytové znaky,2025-04-22 10:00:00,,Stopa,,8,"48,76484382","20,15973919"
2749,Medveď - vizuálny kontakt,2025-04-19 10:00:00,,Medvedica s mladými,,8,"48,75235767","20,1401259"
2750,Medveď - vizuálny kontakt,2025-05-02 10:00:00,,Medvedica s mladými,,,"48,6666577","19,43294129"
2751,Medveď - vizuálny kontakt,2025-04-28 10:00:00,,Medvedica s mladými,,Nedefinované,"48,6590737","19,30823076"
2752,Medveď - pobytové znaky,2025-05-06 10:19:36,,Nedefinované,,Nedefinované,"49,00441284","18,43278154"
2753,Medveď - vizuálny kontakt,2025-05-06 10:26:50,,Nedefinované,,Nedefinované,"48,99309678","18,44810008"
2754,Medveď - vizuálny kontakt,2025-05-06 10:28:49,,Nedefinované,,Nedefinované,"48,93402239","18,22655853"
2755,Medveď - vizuálny kontakt,2025-05-05 10:00:00,,Samec,,12,"48,4736229","19,87403309"
2756,Medveď - vizuálny kontakt,2025-04-16 10:00:00,,Samec,,Nedefinované,"48,47949897","19,88590598"
2757,Medveď - vizuálny kontakt,2025-04-25 10:00:00,,Medvedica s mladými,,Nedefinované,"48,48402462","19,8791351"
2758,Medveď - vizuálny kontakt,2025-04-24 10:00:00,,Medvedica s mladými,,21,"48,48458734","19,85431211"
2759,Medveď - vizuálny kontakt,2025-05-05 10:00:00,,Samec,,Nedefinované,"48,5215421","19,84148604"
2760,Medveď - vizuálny kontakt,2025-05-13 10:00:00,,Samec,,11,"48,68496178","19,30916705"
2761,Medveď - vizuálny kontakt,2025-05-13 10:00:00,,Medvedica,,11,"48,68476993","19,30864752"
2762,Medveď - pobytové znaky,2025-05-13 10:00:00,,Trus,,Nedefinované,"48,66528771","19,2732966"
2763,Medveď - vizuálny kontakt,2025-04-09 10:00:00,,Medvedica s mladými,,10,"48,66407891","19,27509682"
2764,Medveď - útok,2025-05-16 10:59:24,,Medvedica s mladými,,Nedefinované,"48,62872931","19,29670898"
2765,Medveď - vizuálny kontakt,2025-02-28 11:00:00,,Nedefinované,,Nedefinované,"48,64205158","19,56595125"
2766,Medveď - vizuálny kontakt,2025-03-18 11:00:00,Starý medveď,Nedefinované,,Nedefinované,"48,65265065","19,52499879"
2767,Medveď - vizuálny kontakt,2025-05-17 10:00:00,,Medvedica s mladými,,16,"48,71668306","20,07564418"
2768,Medveď - pobytové znaky,2025-05-20 10:00:00,,Trus,,7,"48,78557669","20,18648525"
2769,Medveď - pobytové znaky,2025-05-14 10:00:00,,Stopa,,8,"48,6622531","20,16530427"
2770,Medveď - vizuálny kontakt,2025-05-15 10:00:00,,Medvedica s mladými,,8,"48,77284193","20,10829075"
2771,Medveď - vizuálny kontakt,2025-05-17 10:00:00,fotopasca,Medvedica s mladými,,6,"48,7980469","18,68956624"
2772,Medveď - vizuálny kontakt,2025-04-29 10:00:00,samec so samicou,Samec,,18,"48,81565142","18,73264075"
2773,Medveď - vizuálny kontakt,2025-05-20 10:00:00,,Medvedica s mladými,,11,"48,65514891","19,275117"
2774,Medveď - útok,2025-04-27 10:00:00,,Medvedica,,11,"48,83011353","18,6930581"
2775,Medveď - pobytové znaky,2025-05-15 10:00:00,,Stopa,,17,"48,83784248","18,72246028"
2776,Medveď - vizuálny kontakt,2025-05-26 10:00:33,,Medvedica s mladými,,8,"48,71225042","20,20070307"
2777,Medveď - vizuálny kontakt,2025-05-18 10:00:00,,Medvedica s mladými,,16,"48,70040598","18,77450415"
2778,Medveď - pobytové znaky,2025-05-27 10:54:40,,Stopa,,Nedefinované,"48,99931026","18,56475098"
2779,Medveď - pobytové znaky,2025-05-27 10:55:31,,Stopa,,Nedefinované,"49,07877289","18,54419565"
2780,Medveď - vizuálny kontakt,2025-05-26 10:00:00,Agresívne vrčanie,Medvedica s mladými,,13,"48,59246921","19,52964324"
2781,Medveď - vizuálny kontakt,2025-05-21 10:00:00,,Medvedica,,11,"48,62664386","19,38742837"
2782,Medveď - vizuálny kontakt,2025-05-28 10:00:00,,Medvedica s mladými,,20,"48,79901052","18,68637133"
2783,Medveď - vizuálny kontakt,2025-05-28 10:00:45,,Medvedica s mladými,,9,"48,66777418","19,22645042"
2784,Medveď - vizuálny kontakt,2025-05-28 10:00:00,,Samec,,12,"48,62521352","19,38052158"
2785,Medveď - vizuálny kontakt,2025-05-29 10:00:00,Útok na jeleňa,Samec,,12,"48,77615059","20,16486887"
2786,Medveď - pobytové znaky,2025-05-30 10:21:43,1 kus,Stopa,,9,"49,05833833","21,89899242"
2787,Medveď - vizuálny kontakt,2025-05-30 10:15:00,,Samec,,7,"48,78093193","20,11799013"
2788,Medveď - pobytové znaky,2025-06-01 10:00:00,rozbité mravenisko,Trus,,Nedefinované,"48,87675015","19,8559015"
2789,Medveď - pobytové znaky,2025-06-09 10:00:00,,Trus,,Nedefinované,"48,98314977","19,64871264"
2790,Medveď - pobytové znaky,2025-05-09 10:00:00,,Trus,,Nedefinované,"48,98522711","19,6490556"
2791,Medveď - vizuálny kontakt,2025-05-16 10:00:00,,Samec,,10,"48,83287464","18,5618014"
2792,Medveď - vizuálny kontakt,2025-05-19 10:00:00,,Medvedica s mladými,,7,"48,82460943","18,56669423"
2793,Medveď - vizuálny kontakt,2025-05-21 10:00:00,,Medvedica s mladými,,20,"48,72434054","18,80581967"
2794,Medveď - vizuálny kontakt,2025-05-23 10:00:00,,Medvedica s mladými,,20,"48,76964606","18,78302758"
2795,Medveď - vizuálny kontakt,2025-06-02 10:15:11,,Nedefinované,,Nedefinované,"48,74631034","18,81449639"
2796,Medveď - pobytové znaky,2025-05-30 10:00:00,,Stopa,,Nedefinované,"48,7459576","18,81482713"
2797,Medveď - útok,2025-06-01 10:00:00,Opakovaný útok medvedice na človeka,Medvedica s mladými,,8,"48,80029694","18,68946684"
2798,Medveď - vizuálny kontakt,2025-06-04 10:33:15,,Nedefinované,,Nedefinované,"48,70104466","19,5229475"
2799,Medveď - vizuálny kontakt,2025-06-04 10:44:59,,Samec,,7,"48,76669014","20,16114017"
2800,Medveď - vizuálny kontakt,2025-06-04 10:45:36,,Samec,,7,"48,75955388","20,1662517"
2801,Medveď - vizuálny kontakt,2025-05-23 10:00:00,,Medvedica s mladými,,Nedefinované,"48,70058167","19,49157382"
2802,Medveď - vizuálny kontakt,2025-05-07 10:00:00,,Medvedica s mladými,,Nedefinované,"48,71841248","19,52447806"
2803,Medveď - vizuálny kontakt,2025-04-21 10:00:00,,Samec,,Nedefinované,"48,72625765","19,53119019"
2804,Medveď - vizuálny kontakt,2025-05-16 10:00:00,,Medvedica s mladými,,Nedefinované,"48,67781087","19,50312338"
2805,Medveď - vizuálny kontakt,2025-05-28 10:00:00,,Samec,,Nedefinované,"48,7123568","19,53545715"
2806,Medveď - vizuálny kontakt,2025-05-26 10:00:00,,Samec,,Nedefinované,"48,77730876","19,58581538"
2807,Medveď - vizuálny kontakt,2025-06-02 10:00:00,,Samec,,12,"48,65599472","19,27806712"
2808,Medveď - vizuálny kontakt,2025-06-04 10:00:00,,Medvedica s mladými,,10,"48,65268408","19,28066256"
2809,Medveď - vizuálny kontakt,2025-06-03 10:00:00,,Samec,,14,"48,66405919","19,27163631"
2810,Medveď - vizuálny kontakt,2025-06-05 10:38:35,,Medvedica s mladými,,8,"48,68688238","20,15819389"
2811,Medveď - vizuálny kontakt,2025-06-05 10:39:15,,Medvedica s mladými,,13,"48,70588971","20,21536521"
2812,Medveď - vizuálny kontakt,2025-05-30 10:00:00,,Samec,,10,"48,54085046","19,43039771"
2813,Medveď - vizuálny kontakt,2025-06-13 10:19:53,,Nedefinované,,7,"48,60550656","19,51315434"
2814,Medveď - vizuálny kontakt,2025-06-05 10:00:00,,Samec,,10,"49,23506425","22,02335711"
2815,Medveď - vizuálny kontakt,2025-06-12 10:00:00,,Samec,,9,"49,23201622","22,02828962"
2816,Medveď - pobytové znaky,2025-06-16 10:05:54,,Stopa,,Nedefinované,"49,23222352","22,02849616"
2817,Medveď - vizuálny kontakt,2025-06-13 10:00:00,,Nedefinované,,Nedefinované,"49,23675591","22,02987919"
2818,Medveď - vizuálny kontakt,2025-05-11 10:00:00,"dve mladé vlanajšie, medvedica cca.120 kg",Medvedica s mladými,,21,"48,8373434","19,36192418"
2819,Medveď - vizuálny kontakt,2025-05-16 10:00:00,"medvedica 100 kg, dve mladé tohtoročné",Medvedica s mladými,,8,"48,850607","19,34487459"
2820,Medveď - vizuálny kontakt,2025-05-20 10:00:00,"medvedica 150+, tri mladé vlaňajšie",Nedefinované,,13,"48,84244696","19,3574498"
2821,Medveď - vizuálny kontakt,2025-05-18 10:00:00,"samec, cca.100 kg",Samec,,20,"48,83971654","19,35570405"
2822,Medveď - vizuálny kontakt,2025-05-19 10:00:00,"Medveď 200+, medvedica 150 kg+",Samec,,13,"48,82233966","19,36103867"
2823,Medveď - vizuálny kontakt,2025-05-20 10:00:00,"medvedica 100 kg+, dve mladé vlaňajšie",Medvedica s mladými,,11,"48,87444339","19,34649127"
2824,Medveď - vizuálny kontakt,2025-05-20 10:00:00,"medvedica 100 kg, dve mladé tohtoročné",Medvedica,,10,"48,85072278","19,34404507"
2825,Medveď - vizuálny kontakt,2025-05-20 10:00:00,"pestún, 50-70 kg",Samec,,19,"48,81830666","19,36201743"
2826,Medveď - vizuálny kontakt,2025-05-26 10:00:00,"medvedica 150 kg, 4 mladé tohtoročné",Medvedica s mladými,,6,"48,85400479","19,34811651"
2827,Medveď - vizuálny kontakt,2025-06-08 10:00:00,"pestún, 50-70 kg",Nedefinované,,19,"48,8133413","19,36396389"
2828,Medveď - vizuálny kontakt,2025-06-14 10:00:00,,Samec,,15,"48,79763528","18,6916657"
2829,Medveď - vizuálny kontakt,2025-06-15 10:00:00,,Samec,,18,"48,81426313","18,67552726"
2830,Medveď - pobytové znaky,2025-06-17 10:32:58,,Značkovacie stromy a vývratiská,,Nedefinované,"49,05772292","22,05474131"
2831,Medveď - vizuálny kontakt,2025-06-17 10:33:40,,Medvedica s mladými,,Nedefinované,"49,10209185","22,08918267"
2832,Medveď - pobytové znaky,2025-06-17 10:34:19,,Stopa,,Nedefinované,"49,10012334","22,10312129"
2833,Medveď - vizuálny kontakt,2025-06-12 10:00:00,,Medvedica s mladými,,Nedefinované,"49,18337272","22,15029055"
2834,Medveď - vizuálny kontakt,2025-06-03 10:00:00,,Medvedica s mladými,,8,"48,8054808","18,5609458"
2835,Medveď - vizuálny kontakt,2025-05-31 10:00:00,,Samec,,13,"48,78578455","18,51360522"
2836,Medveď - vizuálny kontakt,2025-05-22 10:00:00,,Medvedica s mladými,,9,"48,84370633","18,67525964"
2837,Medveď - vizuálny kontakt,2025-04-11 10:00:00,,Samec,,11,"48,82844647","18,72085181"
2838,Medveď - pobytové znaky,2025-03-27 11:00:00,,Trus,,Nedefinované,"48,84033945","18,69254128"
2839,Medveď - pobytové znaky,2025-04-15 10:00:00,,Trus,,Nedefinované,"48,84763478","18,57071389"
2840,Medveď - vizuálny kontakt,2025-06-17 10:18:28,,Nedefinované,,Nedefinované,"48,84503532","18,5538007"
2841,Medveď - pobytové znaky,2025-04-18 10:00:00,,Stopa,,Nedefinované,"48,84100827","18,54822568"
2842,Medveď - pobytové znaky,2025-06-10 10:00:00,,Trus,,Nedefinované,"48,73723602","18,71046351"
2843,Medveď - vizuálny kontakt,2025-05-14 10:00:00,,Medvedica s mladými,,7,"48,76642086","18,76970138"
2844,Medveď - pobytové znaky,2025-03-27 11:00:00,,Stopa,,Nedefinované,"48,76226353","18,78967865"
2845,Medveď - vizuálny kontakt,2025-05-21 10:00:00,,Medvedica,,18,"48,83362039","18,54556971"
2846,Medveď - pobytové znaky,2025-06-09 10:00:00,,Trus,,Nedefinované,"48,84041665","18,55685706"
2847,Medveď - pobytové znaky,2025-06-10 10:00:00,,Stopa,,Nedefinované,"48,73085849","18,65810374"
2848,Medveď - pobytové znaky,2025-05-09 10:00:00,,Stopa,,Nedefinované,"48,69283","18,66815501"
2849,Medveď - vizuálny kontakt,2025-04-16 10:00:00,,Samec,,20,"48,69550591","18,68117126"
2850,Medveď - pobytové znaky,2025-05-05 10:00:00,,Stopa,,Nedefinované,"48,71282216","18,69906661"
2851,Medveď - vizuálny kontakt,2025-06-17 10:00:00,,Nedefinované,,8,"48,7017747","19,49267122"
2852,Medveď - vizuálny kontakt,2025-06-11 10:00:00,,Medvedica,,20,"48,70468858","19,52459949"
2853,Medveď - vizuálny kontakt,2025-06-04 10:00:00,,Nedefinované,,10,"48,73396305","19,54080522"
2854,Medveď - pobytové znaky,2025-06-17 10:00:00,,Stopa,,9,"48,77961208","20,1471906"
2855,Medveď - vizuálny kontakt,2025-06-19 10:58:41,1+2 tohtoročné,Medvedica s mladými,,7,"48,61031275","19,48767374"
2856,Medveď - pobytové znaky,2025-06-23 10:38:30,,Nedefinované,,Nedefinované,"48,49002754","19,53029747"
2857,Medveď - pobytové znaky,2025-06-23 10:38:41,,Nedefinované,,Nedefinované,"48,48492677","19,52986051"
2858,Medveď - pobytové znaky,2025-06-23 10:38:50,,Nedefinované,,Nedefinované,"48,49038337","19,52301166"
2859,Medveď - vizuálny kontakt,2025-06-23 10:39:11,,Nedefinované,,Nedefinované,"48,50321273","19,52138457"
2860,Medveď - vizuálny kontakt,2025-06-23 10:39:28,,Nedefinované,,Nedefinované,"48,50498153","19,52353295"
2861,Medveď - vizuálny kontakt,2025-06-23 10:39:47,,Nedefinované,,Nedefinované,"48,50908617","19,57346806"
2862,Medveď - vizuálny kontakt,2025-06-23 10:39:54,,Nedefinované,,Nedefinované,"48,51901625","19,59247449"
2863,Medveď - pobytové znaky,2025-06-23 10:40:05,,Nedefinované,,Nedefinované,"48,52588191","19,58296912"
2864,Medveď - pobytové znaky,2025-06-23 10:40:18,,Nedefinované,,Nedefinované,"48,53260196","19,57290155"
2865,Medveď - vizuálny kontakt,2025-06-23 10:40:28,,Nedefinované,,Nedefinované,"48,5355068","19,53790625"
2866,Medveď - vizuálny kontakt,2025-06-23 10:40:33,,Nedefinované,,Nedefinované,"48,54044608","19,54313861"
2867,Medveď - vizuálny kontakt,2025-06-23 10:40:40,,Nedefinované,,Nedefinované,"48,53114655","19,53541574"
2868,Medveď - pobytové znaky,2025-06-23 10:40:51,,Nedefinované,,Nedefinované,"48,53852308","19,53658618"
2869,Medveď - pobytové znaky,2025-06-23 10:40:57,,Nedefinované,,Nedefinované,"48,53576462","19,52951082"
2870,Medveď - vizuálny kontakt,2025-06-23 10:42:03,,Nedefinované,,Nedefinované,"48,38608684","19,4721935"
2871,Medveď - pobytové znaky,2025-06-23 10:42:08,,Nedefinované,,Nedefinované,"48,38496463","19,47012702"
2872,Medveď - pobytové znaky,2025-06-23 10:42:15,,Nedefinované,,Nedefinované,"48,38354174","19,4815572"
2873,Medveď - pobytové znaky,2025-06-23 10:42:24,,Nedefinované,,Nedefinované,"48,39293802","19,46821322"
2874,Medveď - pobytové znaky,2025-06-23 10:42:57,,Nedefinované,,Nedefinované,"48,46768431","19,60235229"
2875,Medveď - pobytové znaky,2025-06-23 10:43:03,,Nedefinované,,Nedefinované,"48,47439486","19,60883654"
2876,Medveď - pobytové znaky,2025-06-23 10:43:30,,Nedefinované,,Nedefinované,"48,51326478","19,48809452"
